"Country or Area","Subgroup","Year","Source","Unit","Value","Value Footnotes"
"Cambodia","Male 15-24 yr","2005","ILO_KILM Database 5ed_2007","Percent","59.8",""
"Cambodia","Male 15-24 yr","2004","ILO_KILM Database 5ed_2007","Percent","59.4",""
"Cambodia","Male 15-24 yr","2003","ILO_KILM Database 5ed_2007","Percent","57.9",""
"Cambodia","Male 15-24 yr","2002","ILO_KILM Database 5ed_2007","Percent","57.8",""
"Cambodia","Male 15-24 yr","2001","ILO_KILM Database 5ed_2007","Percent","57.6",""
"Cambodia","Male 15-24 yr","2000","ILO_KILM Database 5ed_2007","Percent","56.5",""
"Cambodia","Male 15-24 yr","1999","ILO_KILM Database 5ed_2007","Percent","57.4",""
"Cambodia","Male 15-24 yr","1998","ILO_KILM Database 5ed_2007","Percent","59.3",""
"Cambodia","Male 15-24 yr","1997","ILO_KILM Database 5ed_2007","Percent","57.8",""
"Cambodia","Male 15-24 yr","1996","ILO_KILM Database 5ed_2007","Percent","59.2",""
"Cambodia","Male 15-24 yr","1995","ILO_KILM Database 5ed_2007","Percent","62.3",""
"Cambodia","Male 15-24 yr","1994","ILO_KILM Database 5ed_2007","Percent","63.9",""
"Cambodia","Male 15-24 yr","1993","ILO_KILM Database 5ed_2007","Percent","65.0",""
"Cambodia","Male 15-24 yr","1992","ILO_KILM Database 5ed_2007","Percent","65.3",""
"Cambodia","Male 15-24 yr","1991","ILO_KILM Database 5ed_2007","Percent","66.1",""
"Cameroon","Female 15+ yr","2006","ILO_KILM Database 5ed_2007","Percent","47.6",""
"Cameroon","Female 15+ yr","2005","ILO_KILM Database 5ed_2007","Percent","47.7",""
"Cameroon","Female 15+ yr","2004","ILO_KILM Database 5ed_2007","Percent","47.8",""
"Cameroon","Female 15+ yr","2003","ILO_KILM Database 5ed_2007","Percent","47.9",""
"Cameroon","Female 15+ yr","2002","ILO_KILM Database 5ed_2007","Percent","48.3",""
"Cameroon","Female 15+ yr","2001","ILO_KILM Database 5ed_2007","Percent","48.6",""
"Cameroon","Female 15+ yr","2000","ILO_KILM Database 5ed_2007","Percent","49.1",""
"Cameroon","Female 15+ yr","1999","ILO_KILM Database 5ed_2007","Percent","49.5",""
"Cameroon","Female 15+ yr","1998","ILO_KILM Database 5ed_2007","Percent","49.8",""
"Cameroon","Female 15+ yr","1997","ILO_KILM Database 5ed_2007","Percent","50.1",""
"Cameroon","Female 15+ yr","1996","ILO_KILM Database 5ed_2007","Percent","50.4",""
"Cameroon","Female 15+ yr","1995","ILO_KILM Database 5ed_2007","Percent","50.7",""
"Cameroon","Female 15+ yr","1994","ILO_KILM Database 5ed_2007","Percent","50.6",""
"Cameroon","Female 15+ yr","1993","ILO_KILM Database 5ed_2007","Percent","50.7",""
"Cameroon","Female 15+ yr","1992","ILO_KILM Database 5ed_2007","Percent","50.8",""
"Cameroon","Female 15+ yr","1991","ILO_KILM Database 5ed_2007","Percent","50.8",""
"Cameroon","Female 15-24 yr","2006","ILO_KILM Database 5ed_2007","Percent","36.4",""
"Cameroon","Female 15-24 yr","2005","ILO_KILM Database 5ed_2007","Percent","36.4",""
"Cameroon","Female 15-24 yr","2004","ILO_KILM Database 5ed_2007","Percent","36.6",""
"Cameroon","Female 15-24 yr","2003","ILO_KILM Database 5ed_2007","Percent","36.8",""
"Cameroon","Female 15-24 yr","2002","ILO_KILM Database 5ed_2007","Percent","37.2",""
"Cameroon","Female 15-24 yr","2001","ILO_KILM Database 5ed_2007","Percent","37.6",""
"Cameroon","Female 15-24 yr","2000","ILO_KILM Database 5ed_2007","Percent","38.5",""
"Cameroon","Female 15-24 yr","1999","ILO_KILM Database 5ed_2007","Percent","39.2",""
"Cameroon","Female 15-24 yr","1998","ILO_KILM Database 5ed_2007","Percent","39.7",""
"Cameroon","Female 15-24 yr","1997","ILO_KILM Database 5ed_2007","Percent","40.1",""
"Cameroon","Female 15-24 yr","1996","ILO_KILM Database 5ed_2007","Percent","40.7",""
"Cameroon","Female 15-24 yr","1995","ILO_KILM Database 5ed_2007","Percent","41.1",""
"Cameroon","Female 15-24 yr","1994","ILO_KILM Database 5ed_2007","Percent","40.8",""
"Cameroon","Female 15-24 yr","1993","ILO_KILM Database 5ed_2007","Percent","40.5",""
"Cameroon","Female 15-24 yr","1992","ILO_KILM Database 5ed_2007","Percent","40.1",""
"Cameroon","Female 15-24 yr","1991","ILO_KILM Database 5ed_2007","Percent","39.6",""
"Cameroon","Male 15+ yr","2006","ILO_KILM Database 5ed_2007","Percent","74.3",""
"Cameroon","Male 15+ yr","2005","ILO_KILM Database 5ed_2007","Percent","74.5",""
"Cameroon","Male 15+ yr","2004","ILO_KILM Database 5ed_2007","Percent","74.9",""
"Cameroon","Male 15+ yr","2003","ILO_KILM Database 5ed_2007","Percent","76.0",""
"Cameroon","Male 15+ yr","2002","ILO_KILM Database 5ed_2007","Percent","76.0",""
"Cameroon","Male 15+ yr","2001","ILO_KILM Database 5ed_2007","Percent","76.1",""
"Cameroon","Male 15+ yr","2000","ILO_KILM Database 5ed_2007","Percent","76.7",""
"Cameroon","Male 15+ yr","1999","ILO_KILM Database 5ed_2007","Percent","77.1",""
"Cameroon","Male 15+ yr","1998","ILO_KILM Database 5ed_2007","Percent","77.2",""
"Cameroon","Male 15+ yr","1997","ILO_KILM Database 5ed_2007","Percent","77.3",""
"Cameroon","Male 15+ yr","1996","ILO_KILM Database 5ed_2007","Percent","77.6",""
"Cameroon","Male 15+ yr","1995","ILO_KILM Database 5ed_2007","Percent","77.8",""
"Cameroon","Male 15+ yr","1994","ILO_KILM Database 5ed_2007","Percent","77.6",""
"Cameroon","Male 15+ yr","1993","ILO_KILM Database 5ed_2007","Percent","77.1",""
"Cameroon","Male 15+ yr","1992","ILO_KILM Database 5ed_2007","Percent","76.6",""
"Cameroon","Male 15+ yr","1991","ILO_KILM Database 5ed_2007","Percent","75.9",""
"Cameroon","Male 15-24 yr","2006","ILO_KILM Database 5ed_2007","Percent","51.4",""
"Cameroon","Male 15-24 yr","2005","ILO_KILM Database 5ed_2007","Percent","52.1",""
"Cameroon","Male 15-24 yr","2004","ILO_KILM Database 5ed_2007","Percent","53.2",""
"Cameroon","Male 15-24 yr","2003","ILO_KILM Database 5ed_2007","Percent","55.8",""
"Cameroon","Male 15-24 yr","2002","ILO_KILM Database 5ed_2007","Percent","55.9",""
"Cameroon","Male 15-24 yr","2001","ILO_KILM Database 5ed_2007","Percent","56.2",""
"Cameroon","Male 15-24 yr","2000","ILO_KILM Database 5ed_2007","Percent","57.1",""
"Cameroon","Male 15-24 yr","1999","ILO_KILM Database 5ed_2007","Percent","57.7",""
"Cameroon","Male 15-24 yr","1998","ILO_KILM Database 5ed_2007","Percent","58.0",""
"Cameroon","Male 15-24 yr","1997","ILO_KILM Database 5ed_2007","Percent","58.3",""
"Cameroon","Male 15-24 yr","1996","ILO_KILM Database 5ed_2007","Percent","58.8",""
"Cameroon","Male 15-24 yr","1995","ILO_KILM Database 5ed_2007","Percent","59.0",""
"Cameroon","Male 15-24 yr","1994","ILO_KILM Database 5ed_2007","Percent","58.6",""
"Cameroon","Male 15-24 yr","1993","ILO_KILM Database 5ed_2007","Percent","58.0",""
"Cameroon","Male 15-24 yr","1992","ILO_KILM Database 5ed_2007","Percent","57.2",""
"Cameroon","Male 15-24 yr","1991","ILO_KILM Database 5ed_2007","Percent","56.2",""
"Canada","Female 15+ yr","2006","ILO_KILM Database 5ed_2007","Percent","57.2",""
"Canada","Female 15+ yr","2005","ILO_KILM Database 5ed_2007","Percent","56.6",""
"Canada","Female 15+ yr","2004","ILO_KILM Database 5ed_2007","Percent","56.1",""
"Canada","Female 15+ yr","2003","ILO_KILM Database 5ed_2007","Percent","56.5",""
"Canada","Female 15+ yr","2002","ILO_KILM Database 5ed_2007","Percent","55.6",""
"Canada","Female 15+ yr","2001","ILO_KILM Database 5ed_2007","Percent","54.9",""
"Canada","Female 15+ yr","2000","ILO_KILM Database 5ed_2007","Percent","54.8",""
"Canada","Female 15+ yr","1999","ILO_KILM Database 5ed_2007","Percent","53.9",""
"Canada","Female 15+ yr","1998","ILO_KILM Database 5ed_2007","Percent","53.0",""
"Canada","Female 15+ yr","1997","ILO_KILM Database 5ed_2007","Percent","52.0",""
"Canada","Female 15+ yr","1996","ILO_KILM Database 5ed_2007","Percent","51.5",""
"Canada","Female 15+ yr","1995","ILO_KILM Database 5ed_2007","Percent","51.6",""
"Canada","Female 15+ yr","1994","ILO_KILM Database 5ed_2007","Percent","51.3",""
"Canada","Female 15+ yr","1993","ILO_KILM Database 5ed_2007","Percent","51.0",""
"Canada","Female 15+ yr","1992","ILO_KILM Database 5ed_2007","Percent","51.4",""
"Canada","Female 15+ yr","1991","ILO_KILM Database 5ed_2007","Percent","52.2",""
"Canada","Female 15-24 yr","2006","ILO_KILM Database 5ed_2007","Percent","58.9",""
"Canada","Female 15-24 yr","2005","ILO_KILM Database 5ed_2007","Percent","57.9",""
"Canada","Female 15-24 yr","2004","ILO_KILM Database 5ed_2007","Percent","56.8",""
"Canada","Female 15-24 yr","2003","ILO_KILM Database 5ed_2007","Percent","58.0",""
"Canada","Female 15-24 yr","2002","ILO_KILM Database 5ed_2007","Percent","57.2",""
"Canada","Female 15-24 yr","2001","ILO_KILM Database 5ed_2007","Percent","56.2",""
"Canada","Female 15-24 yr","2000","ILO_KILM Database 5ed_2007","Percent","55.7",""
"Canada","Female 15-24 yr","1999","ILO_KILM Database 5ed_2007","Percent","53.8",""
"Canada","Female 15-24 yr","1998","ILO_KILM Database 5ed_2007","Percent","52.1",""
"Canada","Female 15-24 yr","1997","ILO_KILM Database 5ed_2007","Percent","50.3",""
"Canada","Female 15-24 yr","1996","ILO_KILM Database 5ed_2007","Percent","52.2",""
"Canada","Female 15-24 yr","1995","ILO_KILM Database 5ed_2007","Percent","53.3",""
"Canada","Female 15-24 yr","1994","ILO_KILM Database 5ed_2007","Percent","53.3",""
"Canada","Female 15-24 yr","1993","ILO_KILM Database 5ed_2007","Percent","53.3",""
"Canada","Female 15-24 yr","1992","ILO_KILM Database 5ed_2007","Percent","55.1",""
"Canada","Female 15-24 yr","1991","ILO_KILM Database 5ed_2007","Percent","57.6",""
"Canada","Male 15+ yr","2006","ILO_KILM Database 5ed_2007","Percent","67.5",""
"Canada","Male 15+ yr","2005","ILO_KILM Database 5ed_2007","Percent","67.2",""
"Canada","Male 15+ yr","2004","ILO_KILM Database 5ed_2007","Percent","67.0",""
"Canada","Male 15+ yr","2003","ILO_KILM Database 5ed_2007","Percent","67.4",""
"Canada","Male 15+ yr","2002","ILO_KILM Database 5ed_2007","Percent","67.0",""
"Canada","Male 15+ yr","2001","ILO_KILM Database 5ed_2007","Percent","66.7",""
"Canada","Male 15+ yr","2000","ILO_KILM Database 5ed_2007","Percent","67.2",""
"Canada","Male 15+ yr","1999","ILO_KILM Database 5ed_2007","Percent","66.6",""
"Canada","Male 15+ yr","1998","ILO_KILM Database 5ed_2007","Percent","65.7",""
"Canada","Male 15+ yr","1997","ILO_KILM Database 5ed_2007","Percent","65.3",""
"Canada","Male 15+ yr","1996","ILO_KILM Database 5ed_2007","Percent","64.8",""
"Canada","Male 15+ yr","1995","ILO_KILM Database 5ed_2007","Percent","65.3",""
"Canada","Male 15+ yr","1994","ILO_KILM Database 5ed_2007","Percent","65.0",""
"Canada","Male 15+ yr","1993","ILO_KILM Database 5ed_2007","Percent","64.5",""
"Canada","Male 15+ yr","1992","ILO_KILM Database 5ed_2007","Percent","64.9",""
"Canada","Male 15+ yr","1991","ILO_KILM Database 5ed_2007","Percent","66.8",""
"Canada","Male 15-24 yr","2006","ILO_KILM Database 5ed_2007","Percent","58.9",""
"Canada","Male 15-24 yr","2005","ILO_KILM Database 5ed_2007","Percent","57.7",""
"Canada","Male 15-24 yr","2004","ILO_KILM Database 5ed_2007","Percent","57.1",""
"Canada","Male 15-24 yr","2003","ILO_KILM Database 5ed_2007","Percent","57.4",""
"Canada","Male 15-24 yr","2002","ILO_KILM Database 5ed_2007","Percent","57.2",""
"Canada","Male 15-24 yr","2001","ILO_KILM Database 5ed_2007","Percent","56.5",""
"Canada","Male 15-24 yr","2000","ILO_KILM Database 5ed_2007","Percent","56.7",""
"Canada","Male 15-24 yr","1999","ILO_KILM Database 5ed_2007","Percent","55.3",""
"Canada","Male 15-24 yr","1998","ILO_KILM Database 5ed_2007","Percent","53.0",""
"Canada","Male 15-24 yr","1997","ILO_KILM Database 5ed_2007","Percent","52.7",""
"Canada","Male 15-24 yr","1996","ILO_KILM Database 5ed_2007","Percent","53.3",""
"Canada","Male 15-24 yr","1995","ILO_KILM Database 5ed_2007","Percent","54.2",""
"Canada","Male 15-24 yr","1994","ILO_KILM Database 5ed_2007","Percent","53.9",""
"Canada","Male 15-24 yr","1993","ILO_KILM Database 5ed_2007","Percent","53.2",""
"Canada","Male 15-24 yr","1992","ILO_KILM Database 5ed_2007","Percent","54.3",""
"Canada","Male 15-24 yr","1991","ILO_KILM Database 5ed_2007","Percent","57.0",""
"Cape Verde","Female 15+ yr","2006","ILO_KILM Database 5ed_2007","Percent","31.0",""
"Cape Verde","Female 15+ yr","2005","ILO_KILM Database 5ed_2007","Percent","31.1",""
"Cape Verde","Female 15+ yr","2004","ILO_KILM Database 5ed_2007","Percent","31.1",""
"Cape Verde","Female 15+ yr","2003","ILO_KILM Database 5ed_2007","Percent","31.1",""
"Cape Verde","Female 15+ yr","2002","ILO_KILM Database 5ed_2007","Percent","31.6",""
"Cape Verde","Female 15+ yr","2001","ILO_KILM Database 5ed_2007","Percent","32.0",""
"Cape Verde","Female 15+ yr","2000","ILO_KILM Database 5ed_2007","Percent","32.5",""
"Cape Verde","Female 15+ yr","1999","ILO_KILM Database 5ed_2007","Percent","33.6",""
"Cape Verde","Female 15+ yr","1998","ILO_KILM Database 5ed_2007","Percent","34.4",""
"Cape Verde","Female 15+ yr","1997","ILO_KILM Database 5ed_2007","Percent","35.3",""
"Cape Verde","Female 15+ yr","1996","ILO_KILM Database 5ed_2007","Percent","36.1",""
"Cape Verde","Female 15+ yr","1995","ILO_KILM Database 5ed_2007","Percent","36.9",""
"Cape Verde","Female 15+ yr","1994","ILO_KILM Database 5ed_2007","Percent","37.3",""
"Cape Verde","Female 15+ yr","1993","ILO_KILM Database 5ed_2007","Percent","37.6",""
"Cape Verde","Female 15+ yr","1992","ILO_KILM Database 5ed_2007","Percent","37.7",""
"Cape Verde","Female 15+ yr","1991","ILO_KILM Database 5ed_2007","Percent","37.7",""
"Cape Verde","Female 15-24 yr","2006","ILO_KILM Database 5ed_2007","Percent","25.2",""
"Cape Verde","Female 15-24 yr","2005","ILO_KILM Database 5ed_2007","Percent","25.4",""
"Cape Verde","Female 15-24 yr","2004","ILO_KILM Database 5ed_2007","Percent","25.6",""
"Cape Verde","Female 15-24 yr","2003","ILO_KILM Database 5ed_2007","Percent","25.9",""
"Cape Verde","Female 15-24 yr","2002","ILO_KILM Database 5ed_2007","Percent","26.9",""
"Cape Verde","Female 15-24 yr","2001","ILO_KILM Database 5ed_2007","Percent","27.9",""
"Cape Verde","Female 15-24 yr","2000","ILO_KILM Database 5ed_2007","Percent","28.8",""
"Cape Verde","Female 15-24 yr","1999","ILO_KILM Database 5ed_2007","Percent","30.6",""
"Cape Verde","Female 15-24 yr","1998","ILO_KILM Database 5ed_2007","Percent","32.0",""
"Cape Verde","Female 15-24 yr","1997","ILO_KILM Database 5ed_2007","Percent","33.4",""
"Cape Verde","Female 15-24 yr","1996","ILO_KILM Database 5ed_2007","Percent","34.6",""
"Cape Verde","Female 15-24 yr","1995","ILO_KILM Database 5ed_2007","Percent","35.9",""
"Cape Verde","Female 15-24 yr","1994","ILO_KILM Database 5ed_2007","Percent","36.8",""
"Cape Verde","Female 15-24 yr","1993","ILO_KILM Database 5ed_2007","Percent","37.7",""
"Cape Verde","Female 15-24 yr","1992","ILO_KILM Database 5ed_2007","Percent","38.4",""
"Cape Verde","Female 15-24 yr","1991","ILO_KILM Database 5ed_2007","Percent","38.6",""
"Cape Verde","Male 15+ yr","2006","ILO_KILM Database 5ed_2007","Percent","68.8",""
"Cape Verde","Male 15+ yr","2005","ILO_KILM Database 5ed_2007","Percent","69.1",""
"Cape Verde","Male 15+ yr","2004","ILO_KILM Database 5ed_2007","Percent","69.5",""
"Cape Verde","Male 15+ yr","2003","ILO_KILM Database 5ed_2007","Percent","70.9",""
"Cape Verde","Male 15+ yr","2002","ILO_KILM Database 5ed_2007","Percent","71.1",""
"Cape Verde","Male 15+ yr","2001","ILO_KILM Database 5ed_2007","Percent","71.5",""
"Cape Verde","Male 15+ yr","2000","ILO_KILM Database 5ed_2007","Percent","71.8",""
"Cape Verde","Male 15+ yr","1999","ILO_KILM Database 5ed_2007","Percent","72.6",""
"Cape Verde","Male 15+ yr","1998","ILO_KILM Database 5ed_2007","Percent","73.3",""
"Cape Verde","Male 15+ yr","1997","ILO_KILM Database 5ed_2007","Percent","74.0",""
"Cape Verde","Male 15+ yr","1996","ILO_KILM Database 5ed_2007","Percent","74.4",""
"Cape Verde","Male 15+ yr","1995","ILO_KILM Database 5ed_2007","Percent","74.8",""
"Cape Verde","Male 15+ yr","1994","ILO_KILM Database 5ed_2007","Percent","75.3",""
"Cape Verde","Male 15+ yr","1993","ILO_KILM Database 5ed_2007","Percent","75.7",""
"Cape Verde","Male 15+ yr","1992","ILO_KILM Database 5ed_2007","Percent","75.9",""
"Cape Verde","Male 15+ yr","1991","ILO_KILM Database 5ed_2007","Percent","75.7",""
"Cape Verde","Male 15-24 yr","2006","ILO_KILM Database 5ed_2007","Percent","48.3",""
"Cape Verde","Male 15-24 yr","2005","ILO_KILM Database 5ed_2007","Percent","49.3",""
"Cape Verde","Male 15-24 yr","2004","ILO_KILM Database 5ed_2007","Percent","50.4",""
"Cape Verde","Male 15-24 yr","2003","ILO_KILM Database 5ed_2007","Percent","53.0",""
"Cape Verde","Male 15-24 yr","2002","ILO_KILM Database 5ed_2007","Percent","53.7",""
"Cape Verde","Male 15-24 yr","2001","ILO_KILM Database 5ed_2007","Percent","54.5",""
"Cape Verde","Male 15-24 yr","2000","ILO_KILM Database 5ed_2007","Percent","55.1",""
"Cape Verde","Male 15-24 yr","1999","ILO_KILM Database 5ed_2007","Percent","56.7",""
"Cape Verde","Male 15-24 yr","1998","ILO_KILM Database 5ed_2007","Percent","57.9",""
"Cape Verde","Male 15-24 yr","1997","ILO_KILM Database 5ed_2007","Percent","58.9",""
"Cape Verde","Male 15-24 yr","1996","ILO_KILM Database 5ed_2007","Percent","59.9",""
"Cape Verde","Male 15-24 yr","1995","ILO_KILM Database 5ed_2007","Percent","60.8",""
"Cape Verde","Male 15-24 yr","1994","ILO_KILM Database 5ed_2007","Percent","61.8",""
"Cape Verde","Male 15-24 yr","1993","ILO_KILM Database 5ed_2007","Percent","62.7",""
"Cape Verde","Male 15-24 yr","1992","ILO_KILM Database 5ed_2007","Percent","63.3",""
"Cape Verde","Male 15-24 yr","1991","ILO_KILM Database 5ed_2007","Percent","63.5",""
"Central African Republic","Female 15+ yr","2006","ILO_KILM Database 5ed_2007","Percent","64.4",""
"Central African Republic","Female 15+ yr","2005","ILO_KILM Database 5ed_2007","Percent","64.4",""
"Central African Republic","Female 15+ yr","2004","ILO_KILM Database 5ed_2007","Percent","64.4",""
"Central African Republic","Female 15+ yr","2003","ILO_KILM Database 5ed_2007","Percent","64.2",""
"Central African Republic","Female 15+ yr","2002","ILO_KILM Database 5ed_2007","Percent","64.5",""
"Central African Republic","Female 15+ yr","2001","ILO_KILM Database 5ed_2007","Percent","64.6",""
"Central African Republic","Female 15+ yr","2000","ILO_KILM Database 5ed_2007","Percent","64.8",""
"Central African Republic","Female 15+ yr","1999","ILO_KILM Database 5ed_2007","Percent","64.9",""
"Central African Republic","Female 15+ yr","1998","ILO_KILM Database 5ed_2007","Percent","65.0",""
"Central African Republic","Female 15+ yr","1997","ILO_KILM Database 5ed_2007","Percent","65.2",""
"Central African Republic","Female 15+ yr","1996","ILO_KILM Database 5ed_2007","Percent","64.5",""
"Central African Republic","Female 15+ yr","1995","ILO_KILM Database 5ed_2007","Percent","65.1",""
"Central African Republic","Female 15+ yr","1994","ILO_KILM Database 5ed_2007","Percent","65.2",""
"Central African Republic","Female 15+ yr","1993","ILO_KILM Database 5ed_2007","Percent","65.1",""
"Central African Republic","Female 15+ yr","1992","ILO_KILM Database 5ed_2007","Percent","65.1",""
"Central African Republic","Female 15+ yr","1991","ILO_KILM Database 5ed_2007","Percent","65.1",""
"Central African Republic","Female 15-24 yr","2006","ILO_KILM Database 5ed_2007","Percent","51.7",""
"Central African Republic","Female 15-24 yr","2005","ILO_KILM Database 5ed_2007","Percent","51.6",""
"Central African Republic","Female 15-24 yr","2004","ILO_KILM Database 5ed_2007","Percent","51.5",""
"Central African Republic","Female 15-24 yr","2003","ILO_KILM Database 5ed_2007","Percent","51.2",""
"Central African Republic","Female 15-24 yr","2002","ILO_KILM Database 5ed_2007","Percent","51.2",""
"Central African Republic","Female 15-24 yr","2001","ILO_KILM Database 5ed_2007","Percent","51.2",""
"Central African Republic","Female 15-24 yr","2000","ILO_KILM Database 5ed_2007","Percent","51.3",""
"Central African Republic","Female 15-24 yr","1999","ILO_KILM Database 5ed_2007","Percent","51.6",""
"Central African Republic","Female 15-24 yr","1998","ILO_KILM Database 5ed_2007","Percent","51.8",""
